,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
129,-7.06328427784918,Brooklyn Nets,Rookie,1.1418366666666666,5,Bojan Bogdanovic,0.07112392668675427,3.9004020284302636,202711,367,Bojan Bogdanovic
130,-7.06328427784918,Brooklyn Nets,Rookie,0.44516000000000006,5,Rondae Hollis-Jefferson,-0.8781701759982673,3.9004020284302636,1626178,28,Rondae Hollis-Jefferson
131,-7.06328427784918,Brooklyn Nets,Rookie,0.53328,5,Sergey Karasev,-0.6553518245568931,3.9004020284302636,203508,358,Sergey Karasev
132,-7.06328427784918,Brooklyn Nets,Rookie,0.10686466666666666,5,Sean Kilpatrick,-0.9853553209328909,3.9004020284302636,203930,257,Sean Kilpatrick
133,-7.06328427784918,Brooklyn Nets,Rookie,0.5,5,Shane Larkin,-0.8647916057817969,3.9004020284302636,203499,273,Shane Larkin
134,-7.06328427784918,Brooklyn Nets,Rookie,0.38008000000000003,5,Chris McCullough,-0.9008741841220193,3.9004020284302636,1626191,279,Chris McCullough
135,-7.06328427784918,Brooklyn Nets,Rookie,0.3157586666666667,5,Willie Reed,-0.8966795538951938,3.9004020284302636,203186,237,Willie Reed
136,-7.06328427784918,Brooklyn Nets,Rookie,0.3271,5,Thomas Robinson,-0.8966795538951938,3.9004020284302636,203080,123,Thomas Robinson
137,-7.06328427784918,Brooklyn Nets,Rookie,0.053874,5,Henry Sims,-0.9774188343298398,3.9004020284302636,203156,362,Henry Sims
138,-7.06328427784918,Brooklyn Nets,Rookie,0.2816863333333333,5,Markel Brown,-0.8950348910976176,3.9004020284302636,203900,415,Markel Brown
139,-7.094744671525871,Sacramento Kings,Rookie,0.32711599999999996,5,Quincy Acy,-0.8966795538951938,3.9004020284302636,203112,312,Quincy Acy
140,-7.094744671525871,Sacramento Kings,Rookie,1.13276,5,Willie Cauley-Stein,0.07112392668675427,3.9004020284302636,1626161,373,Willie Cauley-Stein
141,-7.094744671525871,Sacramento Kings,Rookie,0.3157586666666667,5,Seth Curry,-0.8966795538951938,3.9004020284302636,203552,104,Seth Curry
142,-7.094744671525871,Sacramento Kings,Rookie,0.175031,5,Duje Dukan,-0.948598018784365,3.9004020284302636,1626251,475,Duje Dukan
143,-7.094744671525871,Sacramento Kings,Rookie,1.0522,5,Ben McLemore,0.1574018353416038,3.9004020284302636,203463,62,Ben McLemore
144,-7.094744671525871,Sacramento Kings,Rookie,0.2816863333333333,5,Eric Moreland,-0.8950348910976176,3.9004020284302636,203961,444,Eric Moreland
145,-7.10489066209997,Denver Nuggets,Rookie,1.111111,5,Will Barton,0.08275861354220679,3.9004020284302636,203115,101,Will Barton
146,-7.10489066209997,Denver Nuggets,Rookie,0.03333333333333333,5,Erick Green,-0.9774188343298398,3.9004020284302636,203475,249,Erick Green
147,-7.10489066209997,Denver Nuggets,Rookie,0.5291600000000001,5,Gary Harris,-0.7187336982106565,3.9004020284302636,203914,102,Gary Harris
148,-7.10489066209997,Denver Nuggets,Rookie,0.43333333333333335,5,Nikola Jokic,-0.8111827519362685,3.9004020284302636,203999,461,Nikola Jokic
149,-7.10489066209997,Denver Nuggets,Rookie,0.5699066666666667,5,Joffrey Lauvergne,-0.6523540360223617,3.9004020284302636,203530,216,Joffrey Lauvergne
150,-7.10489066209997,Denver Nuggets,Rookie,1.0340799999999999,5,Emmanuel Mudiay,0.1816030818316756,3.9004020284302636,1626144,99,Emmanuel Mudiay
151,-7.10489066209997,Denver Nuggets,Rookie,0.614,5,Jusuf Nurkic,-1.3322767601238295,3.9004020284302636,203994,432,Jusuf Nurkic
