,point_differential,num_possessions,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5
25397,-2,2.88,1627750,203115,1627823,1628470,203486,202691,2738,201939,201142,1626172
25398,-10,24.8448,1627750,203115,1627823,1628470,203486,1628035,203110,2738,201939,201142
25399,1,8.5248,1628420,1627750,1627823,1627736,203999,202691,203110,2733,2738,201973
25400,2,0.96,1628420,1627750,1627823,1627736,203999,1628035,1626188,2733,201973,1626172
25401,-1,5.2224,1628420,1627750,1628470,200794,203999,1628035,1626188,2733,201973,1626172
25402,-2,6.1824,203115,1628470,1627736,200794,203999,1628035,1626188,201939,201142,1626172
25403,5,5.76,203115,1628470,1627736,200794,203486,1628035,1626188,201939,201142,1626172
25404,-6,33.6768,1627750,203115,1627736,200794,203486,203110,2738,201939,201142,1626172
25405,2,6.72,1627750,203115,1627736,203486,203999,202691,2738,201939,201142,1626172
25406,-4,3.3024,1627750,203115,1627823,203486,203999,1628035,203110,2738,201939,201142
25407,-6,8.64,1628420,203115,1627823,203486,203999,1628035,203110,2738,201939,201142
25408,0,2.3424,1628420,1627750,203115,1627823,203486,1628035,203110,2738,201939,201142
25409,-1,11.4048,1628420,203115,1627823,1628470,203486,1628035,203110,2738,201939,201142
25410,-2,2.3424,1628420,1627750,1627823,1627736,203486,202691,203110,2733,2738,201973
25411,1,1.92,1628420,1627736,1629164,1628399,1626168,202691,203110,2733,2738,201973
25412,-1,5.76,1628420,1627736,1629164,1628399,1626168,1628035,202691,1628395,1626188,201973
25413,1,29.5296,1627736,1629164,1628399,1626168,1629118,1628035,1628395,1626188,1628980,201973
25414,1,21.4272,1628398,1628366,2199,203484,1627742,1628976,1628374,203897,1627739,1628990
25415,0,0.96,201580,1628398,1628366,203484,1627742,1628976,1628374,203897,1627739,1628990
25416,0,10.559999999999999,201580,1628398,1628366,203484,1627742,1627853,1628976,1628374,1627739,1628990
25417,1,1.3823999999999999,201580,1628366,1628404,203484,1627742,1627853,1627885,1628374,1626171,1628990
25418,-5,27.6096,201580,1628404,201563,203484,1627742,1627853,1627885,1628374,203897,1626171
25419,-2,3.7247999999999997,1629004,1628398,1628366,1627826,201563,1627853,1627885,203953,203897,1626171
25420,0,0.8448,1628398,1628366,1627826,201563,203484,1627853,1627885,203953,203897,1626171
25421,4,2.3424000000000005,1628398,1628366,1627826,203484,1627742,1626171,1627885,203953,203897,1627739
25422,2,9.4848,1628398,1628366,2199,203484,1627742,1627885,1628976,1628374,203897,1627739
25423,1,11.8272,1628398,1628366,2199,203484,1627742,1627885,1628976,1628374,1627739,1628990
25424,-1,3.3024000000000004,201580,1628398,1628366,203484,1627742,1627885,1628976,203953,1627739,1628990
25425,7,19.2,201580,1628398,1628366,203484,1627742,1627853,1627885,203953,1626171,1628990
25426,-4,10.3296,1628398,1628366,2199,203484,1627742,1627853,1628976,1628374,203897,1628990
25427,0,1.92,201580,1628398,1628366,203484,1627742,1627853,1628976,1628374,203897,1628990
25428,3,1.92,201580,1628398,1628366,1628404,203484,1627853,1628976,1628374,203897,1628990
25429,-1,2.88,201580,1628398,1628366,1628404,203484,1627885,1627853,1628976,1628374,203897
25430,1,2.3424,201580,1628398,1628366,1628404,203484,1627853,1627885,203953,203897,1626171
25431,-1,3.7247999999999997,201580,1628398,1628366,1628404,203484,1627782,1627853,1627885,203953,1626171
25432,-2,16.2816,201580,1629004,1628398,1628366,1628404,1627782,1627885,203953,1627739,1626171
25433,4,4.2624,1629004,1628404,2199,201563,1627742,1627782,1626171,1627885,203953,1627739
25434,5,7.1424,1629004,1628366,1628404,2199,1627742,1627782,1626171,203953,203897,1627739
25435,5,9.4848,1629004,1628366,1628404,2199,1627742,1627782,1628976,1628374,203897,1627739
25436,-1,5.76,1629004,1628366,1628404,2199,1627742,1628976,1628374,203897,1627739,1628990
25437,-7,6.604800000000001,1629004,1628366,1627826,1628404,1627742,1626245,1627853,1627885,203953,1628990
25438,-3,3.3024,1628366,1628398,1627826,1628404,1627742,1626245,1627853,1627885,203953,1628990
25439,0,9.638399999999999,1628398,1627826,1628404,203484,1627742,1626245,1627853,1627885,203953,1628990
25440,-3,24.0,203493,203083,1628971,201933,202704,201571,202696,1628371,203095,203932
25441,0,2.88,203493,203083,1628971,201933,202704,201571,202696,203095,1628411,203932
25442,1,3.3024000000000004,203493,204038,203083,201933,202704,1628515,202696,203095,1628411,203932
25443,-4,13.44,203493,204038,203083,201933,202397,1628515,202696,203082,1628411,203932
25444,2,17.5872,204038,203083,201933,1628379,202397,1628515,203082,203920,1628371,1628411
25445,1,3.3024,204038,202704,2585,1628379,1626169,1628515,203082,203920,1628371,203095
25446,-2,5.2224,204038,202704,2585,1628379,1626169,1628515,203082,203920,1628371,1628411
25447,2,1.8047999999999997,204038,202704,2585,1628379,1626169,201571,203082,203920,1628371,1628411
25448,0,0.8448,204038,201933,202704,2585,1628379,201571,202696,203082,1628371,203932
25449,3,5.2224,203493,201933,202704,2585,1628379,201571,202696,203082,1628371,203932
25450,-2,2.88,203493,203083,201933,202704,1628379,201571,202696,203082,203095,203932
25451,0,3.7247999999999997,203493,204038,203083,201933,202397,201571,202696,203095,1628411,203932
25452,0,29.1072,203493,204038,203083,201933,202397,201571,202696,203082,1628371,1628411
25453,-2,3.84,203493,1628971,201933,202704,2585,201571,202696,1628371,203095,203932
25454,2,3.84,203493,1628971,201933,2585,202397,201571,202696,203095,1628411,203932
25455,4,3.3024000000000004,203493,1628971,201933,2585,202397,1628515,202696,203095,1628411,203932
25456,2,4.2624,203493,1628971,201933,2585,202397,1628515,202696,203082,1628411,203932
25457,2,2.3424,203493,1628971,201933,2585,202397,1628515,203082,203920,1628411,203932
25458,-2,4.6848,1628971,201933,2585,1628379,202397,1628515,203082,203920,1628411,203932
25459,1,19.8144,1628971,2585,1628379,202397,1626169,1628515,203082,203920,1628411,203932
25460,-1,1.3823999999999999,204038,203083,1626169,1628379,202397,1628515,203082,203920,1628371,1628411
25461,2,3.3024,204038,203083,1626169,1628379,202397,1628515,203082,203920,1628371,203095
25462,-2,3.3024000000000004,204038,203083,202704,1626169,1628379,201571,203082,203920,1628371,203095
25463,2,1.92,203493,203083,201933,202704,1628379,201571,202696,203082,1628371,203095
25464,-3,6.6048,203493,203083,201933,202704,1628379,201571,202696,1628371,203095,203932
25465,-3,8.5248,203493,203083,201933,202704,1628379,201571,202696,203082,203095,203932
25466,1,9.062399999999998,203493,203083,201933,202704,1628379,202696,1628371,203095,1628411,203932
25467,1,5.2224,203493,203083,1628971,201933,202704,201571,202696,203082,203095,203932
25468,0,0.96,203493,203083,201933,202704,1628379,202696,1628371,203095,1628411,203932
25469,2,2.88,203493,203083,1628971,201933,202704,201571,202696,203082,203095,203932
25470,0,0.4224,203493,204038,201933,202704,1628379,201571,202696,203082,1628371,203095
25471,1,1.3823999999999999,203493,1628971,203083,201933,202704,201571,202696,203082,1628371,203095
25472,-7,26.2272,202694,1628369,201143,202681,203935,200768,202695,1627783,201586,201980
25473,-2,10.982399999999998,202694,1628369,201143,202681,202330,200768,202695,1627783,201586,201980
25474,1,1.3823999999999999,1626179,1627759,201143,202681,202330,200768,1626181,202695,1627783,201586
25475,1,8.64,1626179,1627759,201143,202681,202330,1626181,202695,1627783,201586,1627832
25476,1,4.2624,1626179,1627759,203382,202330,203935,1626181,1626153,202328,201586,1627832
25477,7,12.364799999999999,1626179,1627759,203382,202330,203935,1626181,1626153,202328,1627832,201980
25478,2,3.3024,1626179,1627759,203382,202681,203935,200768,1626153,1627832,202328,201980
25479,-1,4.1472,1626179,1627759,203382,202681,203935,200768,1627783,202695,1627832,202328
25480,2,5.6448,1627759,1628369,203382,202681,203935,200768,1627783,202695,1627832,202328
25481,0,6.72,202694,1628369,201143,202681,203935,200768,1626181,1627783,202695,201586
25482,6,7.142399999999999,202694,1628369,201143,202681,202330,200768,1626181,1627783,202695,201586
25483,0,34.636799999999994,1627759,1628369,201143,202681,202330,200768,1627783,202695,201586,201980
25484,-5,4.2624,202694,201143,202681,202330,203935,200768,202695,1627783,201586,201980
25485,1,8.9472,1626179,1627759,201143,202681,202330,200768,1626181,202695,201586,201980
25486,-1,3.3024,1626179,1627759,201143,202681,202330,1626181,1627783,201586,1627832,201980
25487,-4,15.244799999999998,1626179,1627759,1628369,203382,202330,1626181,1627783,1626153,202328,1627832
25488,0,0.96,1626179,1627759,203382,202330,203935,1626181,1627783,1626153,1627832,202328
25489,-1,5.76,1626179,1627759,203382,202681,203935,1626181,202695,1626153,1627832,202328
25490,-2,4.8,202694,1627759,201143,202681,203935,200768,1626181,202695,1627832,202328
25491,-1,0.4224,202694,1628369,201143,202681,203935,200768,1626181,202695,201586,201980
25492,0,4.6848,1628369,201143,202681,202330,203935,200768,1626181,202695,201586,201980
25493,1,3.3024,1628369,201143,202681,202330,203935,200768,202695,1627783,201586,201980
25494,1,0.4224,202694,1628369,201143,202681,202330,200768,202695,1627783,201586,201980
25495,10,15.36,202694,1628369,201143,202681,203935,200768,202695,1627783,201586,201980
25496,-2,17.7024,201569,203085,200782,201935,1629109,1628386,1629066,1626156,203925,1626203
25497,-6,10.0224,101123,203085,200782,201935,1629109,1628386,1629066,1626156,203925,1626203
25498,-1,6.1823999999999995,101123,203085,200782,201935,1627737,1628386,201960,203915,203925,1626203
25499,-6,6.72,101123,200782,201935,1627737,203263,1628386,1626178,201960,203915,203925
25500,11,8.5248,201569,101123,203085,1627737,203263,1626178,201960,203915,1626156,202334
25501,0,3.84,201569,101123,203085,1627737,203263,1628386,201960,203915,1626156,203925
25502,4,4.8,201569,101123,2403,203085,203263,201960,1629066,1626156,203894,202334
25503,-4,4.8,101123,2403,203085,1629109,203263,201960,1629066,1626156,203894,202334
25504,-1,6.72,2403,203085,200782,201935,1629109,201960,1629066,1626156,203894,202334
25505,2,2.88,2403,203085,200782,201935,1629109,1629066,203915,1626156,203894,202334
25506,1,0.4224,2403,203085,200782,201935,1629109,1628386,1629066,203915,1626156,203894
25507,0,9.6,2403,203085,200782,201935,1629109,1628386,203915,203925,203894,1626203
25508,0,0.96,201569,2403,200782,201935,1629109,1628386,203915,203925,203894,1626203
25509,-2,0.96,201569,101123,2403,200782,201935,1628386,203915,203925,203894,1626203
25510,-2,4.2624,201569,101123,2403,200782,201935,1628386,201960,203915,203925,1626203
25511,1,20.0448,201569,101123,203085,200782,201935,1628386,201960,203915,203925,1626203
25512,6,12.7872,201569,101123,203085,200782,201935,1628386,1629066,1626156,203925,1626203
25513,1,6.0672,101123,203085,200782,201935,203263,1628386,1629066,1626156,203925,1626203
25514,0,0.8448,101123,203085,200782,201935,203263,1628386,1629066,203915,203925,1626203
25515,-1,8.5248,101123,200782,201935,1629109,203263,1628386,1629066,203915,203925,1626203
25516,2,4.2624,101123,200782,201935,1629109,203263,1628386,1626178,201960,203915,203925
25517,9,7.449599999999999,201569,2403,201935,1629109,203263,1626178,201960,1629066,203915,1626156
25518,-4,2.88,201569,2403,203085,1629109,203263,1626178,201960,1629066,203915,1626156
25519,0,7.871999999999999,201569,2403,101123,203085,201935,1626178,201960,1629066,203915,1626156
25520,1,5.2224,101123,2403,203085,201935,1629109,1628386,201960,1626156,203925,1626203
25521,-1,6.6048,101123,2403,203085,200782,201935,1628386,201960,203915,1626156,203925
25522,3,3.3024,101123,203085,200782,201935,1629109,1628386,201960,203915,1626156,203925
25523,-1,10.4448,101123,203085,200782,201935,1629109,1628386,201960,1629066,203915,203925
25524,-5,15.9744,101123,203085,200782,201935,203263,1628386,201960,1629066,203915,203925
25525,1,0.4224,101123,2403,203085,200782,201935,1628386,201960,1629066,203915,203925
25526,-2,1.3823999999999999,101123,2403,203085,200782,201935,201960,1629066,203915,203925,1626203
25527,0,0.4224,101123,2403,203085,200782,201935,1628386,201960,1629066,203915,203925
25528,-3,0.96,101123,2403,203085,200782,201935,201960,1629066,203915,203925,1626203
25529,-4,22.3488,101123,2403,203085,200782,201935,1628386,201960,203915,203925,1626203
25530,0,0.96,101123,203085,200782,201935,1629109,1628386,201960,203915,203925,1626203
25531,-6,14.476799999999999,203200,201188,202066,201144,1628991,202339,201572,203114,1627763,203507
25532,-4,4.6848,201188,201956,202066,201144,1628991,202339,201572,203114,1627763,203507
25533,2,5.2224,201188,201956,202066,201144,1628991,202339,201572,1628425,203114,203507
25534,-3,6.6048,201188,201956,203210,202066,202714,202339,201572,1628391,1628425,203114
25535,0,2.7647999999999997,201188,201956,203210,1628975,202714,1628391,1628425,203114,201588,101141
25536,5,21.311999999999998,201956,203210,1628975,202714,201149,1628391,1628425,1627763,201588,101141
25537,4,4.8,201956,203210,1628975,202714,201149,202339,203503,1627763,203507,101141
25538,0,6.72,201956,203210,1628975,202714,201149,202339,1628391,203503,203507,1627763
25539,0,3.84,201956,203210,1628975,201144,1628991,202339,1628391,203114,203503,203507
25540,0,0.96,203210,1628975,202066,201144,1628991,202339,1628391,203114,203503,203507
25541,0,2.88,203210,1628975,202066,201144,1628991,202339,201572,203114,203507,201588
25542,-3,4.8,201188,1628975,202066,201144,1628991,202339,201572,1628391,203114,201588
25543,-3,2.88,201188,1628975,202066,201144,1628991,201572,1628391,1628425,203114,201588
25544,4,7.68,201188,201956,202066,201144,1628991,201572,1628391,1628425,203114,201588
25545,1,6.0672,201188,201956,203210,201144,1628991,201572,1628425,203114,1627763,203507
25546,0,2.7647999999999997,201188,201956,202066,201144,1628991,201572,1628425,203114,1627763,203507
25547,4,21.311999999999998,201188,201956,203210,202066,201144,201572,1628425,203114,1627763,203507
25548,-1,0.42239999999999994,203200,201188,202066,201144,1628991,202339,201572,1628391,203114,1627763
25549,-1,1.3823999999999999,203200,201188,202066,201144,1628991,202339,201572,1628391,1628425,203114
25550,-5,2.88,203200,201188,203210,202066,201144,202339,201572,1628391,1628425,203114
25551,-9,9.6,201188,201956,203210,202066,201144,202339,201572,1628391,1628425,203114
25552,-4,13.44,201188,201956,203210,1628975,202714,202339,201572,1628391,1628425,203114
25553,-3,16.7424,201956,203210,1628975,202714,201149,1628391,1628425,1627763,201588,101141
25554,-7,5.1072,201956,203210,201144,202714,201149,1626192,1627763,201588,101141,203507
25555,-2,1.8047999999999997,201956,203210,1628975,201144,1628991,1627748,1628425,1626192,1627763,101141
25556,2,6.72,203200,201956,203210,1628975,1628991,1627748,1628425,1626192,1627763,101141
25557,4,8.4096,203200,201956,1628397,1628975,1629139,1627748,1628391,201160,1628425,1626192
25558,15,18.8544,203200,201956,1628397,1628975,1629139,1627748,201160,1628425,1626192,101141
25559,13,18.432,202083,1629029,203084,1628467,201599,200746,1627854,200752,1628401,201942
25560,3,8.1024,202083,203084,1628973,1628467,201599,201988,201158,200746,200752,201942
25561,-3,3.84,202083,203084,1628973,1627827,201599,202722,201988,201158,200746,201942
25562,1,2.3424000000000005,202083,203084,1628973,1627827,201599,202722,201988,201158,1627751,1627854
25563,-3,1.8047999999999997,203939,1629029,1628973,1627827,201599,202722,201988,201158,1627751,1627854
25564,4,14.822399999999998,203939,1629029,1628973,1627827,1717,202722,201988,201158,1627854,2200
25565,3,6.6048,203939,1629029,1628973,1627827,1717,202722,1627854,1628401,201942,2200
25566,-1,4.8,203939,1629029,2734,1627827,201599,202722,200746,1627854,1628401,201942
25567,-1,2.3424,1629029,203084,2734,1627827,201599,200746,1627854,200752,1628401,201942
25568,-3,7.142399999999999,202083,203084,1628973,1628467,201599,201988,201158,200746,200752,201942
25569,2,0.96,202083,203084,1628973,1628467,201599,201988,201158,1627751,200752,201942
25570,-2,15.36,202083,1629029,203084,1628467,201599,201988,201158,1627751,200752,201942
25571,-1,0.4224,202083,203084,1628467,1627827,201599,201988,201158,1627751,200752,201942
25572,-5,11.9424,202083,1629029,203084,1628467,201599,201988,201158,1627751,200752,201942
25573,2,1.92,202083,1629029,203084,1628467,201599,1627751,1627854,200752,1628401,201942
25574,-4,10.3296,203939,202083,1629029,203084,1628467,1627751,1627854,200752,1628401,201942
25575,2,3.3024,203939,202083,1629029,1627827,1717,1627751,1627854,200752,1628401,201942
25576,-1,6.1823999999999995,203939,202083,1629029,1627827,1717,202722,201988,201158,1627751,201942
25577,-1,2.88,203939,202083,1629029,1627827,1717,202722,201988,201158,1627751,1627854
25578,-1,5.2224,203939,202083,1628973,1627827,1717,202722,201988,201158,1627751,1627854
25579,-1,1.3823999999999999,203939,202083,203084,1628973,1627827,202722,201988,201158,1627751,1627854
25580,-3,5.2224,203939,202083,203084,1628973,1627827,201158,1627751,202347,1627854,1628401
25581,-2,10.982399999999998,203939,203084,1628973,2734,1627827,202722,201988,201158,1627751,201942
25582,-4,7.68,1629029,203084,1628973,1628467,201599,202722,200746,1627854,1628401,201942
25583,2,17.28,202083,1629029,203084,1628467,201599,202722,200746,1627854,1628401,201942
25584,-1,0.4224,202083,1629029,203084,1628467,201599,202722,201158,200746,1627854,201942
25585,1,1.3823999999999999,202083,1629029,203084,1628467,201599,201158,200746,1627854,1628401,201942
25586,0,14.284799999999999,203081,203468,202329,203994,1627774,202692,203918,1626224,1629012,202684
25587,1,12.3648,203081,203468,202329,203994,1627774,202692,203918,1629012,202684,203903
25588,0,1.92,203081,203468,202323,202329,203994,1628417,202692,1629012,202684,203903
25589,3,2.88,203081,203468,202323,202329,203994,203521,1628417,202692,202684,203903
25590,-1,10.8672,203081,203468,203086,202323,1628380,203521,1628417,1627790,1626166,203903
25591,-2,18.316799999999997,203552,203468,203086,202323,1628380,203521,1628417,1627790,1626166,203903
25592,1,2.88,203552,203917,203086,202323,1628380,1627790,1626224,1629012,1626166,203903
25593,2,1.3823999999999999,203552,203917,203086,202323,1628380,203918,1626224,1629012,202684,203903
25594,3,5.2224,203552,203917,202323,202329,203994,202692,203918,1626224,1629012,202684
25595,-1,7.9872,203552,203081,203468,202329,203994,1628417,202692,203918,1629012,202684
25596,0,10.982399999999998,203081,203468,202329,203994,1627774,1628417,202692,203918,1629012,202684
25597,9,22.694399999999998,203081,202323,202329,203994,1627774,1628417,202692,203918,202684,203903
25598,2,4.2624,203081,203468,202329,203994,1627774,1628417,203918,1629012,202684,203903
25599,1,2.3424,203081,203468,202329,203994,1627774,1628417,203521,1629012,202684,203903
25600,3,4.8,203081,203468,202329,203994,1627774,1628417,203521,1627790,1629012,203903
25601,-5,4.8,203081,203468,202329,203994,1627774,1628417,203521,1627790,1626166,203903
25602,0,7.219199999999999,203552,203081,203086,202323,1628380,1628417,203521,1627790,1626166,203903
25603,0,20.0448,203552,203081,203086,202323,1627774,1628417,203521,1627790,1626166,203903
25604,-3,3.3024,203552,203917,203086,202323,1628380,1628417,1627790,1629012,1626166,203903
25605,-3,4.2624,203552,203917,202323,202329,203994,1628417,1627790,1629012,1626166,203903
25606,6,4.6848,203081,203468,202329,203994,1627774,1628417,1627790,1629012,1626166,203903
25607,0,0.96,203081,203468,202329,203994,1627774,203918,1627790,1626224,1629012,203903
25608,5,6.72,203081,203468,202329,203994,1627774,202692,203918,1627790,1626224,1629012
25609,-4,8.64,203917,203086,1629014,1629018,1627774,202692,203918,1627790,1626224,1629012
25610,5,23.232,202691,203110,201939,201142,1626172,203076,203944,202734,203901,201950
25611,-2,10.4448,202691,203110,1626188,201142,1626172,203076,203944,202734,203901,201950
25612,-2,6.6048,202691,1626188,2738,201142,1626172,203076,202703,203121,203901,201950
25613,0,3.3024,202691,203110,1626188,2738,201142,203076,202703,203121,203901,201950
25614,-6,4.2624,202691,203110,1626188,2738,201142,203076,202703,203121,1628402,201950
25615,-12,25.4592,1628035,203110,2738,201973,201142,203076,202703,203121,1628402,201950
25616,8,6.72,202691,1628035,2733,201939,1626172,202734,202703,203121,203901,1626143
25617,-5,5.76,202691,1628035,2733,201939,1626172,203076,202734,202703,203121,201950
25618,-2,3.3024,202691,2733,201939,201142,1626172,203076,202734,202703,203121,201950
25619,4,5.529599999999999,202691,2733,201939,201142,1626172,203076,203944,202734,203121,201950
25620,2,1.8047999999999997,202691,2733,201939,201142,1626172,203076,203944,1628402,203901,201950
25621,0,2.7647999999999997,202691,203110,2733,201939,201142,203076,203944,1628402,203901,201950
25622,5,3.3024,202691,203110,2738,201939,201142,203076,203944,1628402,203901,201950
25623,-11,40.5888,202691,203110,2738,201939,201142,203076,202703,203121,203901,201950
25624,0,2.88,202691,2738,201939,201142,1626172,203076,203944,202734,203901,201950
25625,0,4.8,202691,2738,201939,201142,1626172,203076,202703,203121,203901,201950
25626,3,4.2624,1628035,203110,2738,201939,201142,203076,202703,203121,203901,201950
25627,5,4.8,1628035,203110,2738,201939,201142,203076,202703,203121,1628402,201950
25628,6,7.9872,1628035,203110,2738,201939,201142,203076,202703,203121,203546,201950
25629,1,3.3024,1628035,203110,2738,1628980,201142,203076,202703,203121,203546,201950
25630,-1,7.1424,1628035,202691,203110,2733,2738,203076,202734,202703,203121,201950
25631,0,9.9072,1628035,202691,2733,2738,1626172,203076,202734,202703,203121,203901
25632,0,6.1824,1628035,202691,2733,201142,1626172,203944,202734,202703,203121,201950
25633,0,0.96,1628035,2733,201939,201142,1626172,203076,203944,202734,203121,201950
25634,6,8.9472,203110,2733,201939,201142,1626172,203076,203944,202734,203121,201950
25635,1,0.4224,202691,203110,201939,201142,1626172,203076,203944,202734,203121,201950
25636,3,3.84,202691,203110,201939,201142,1626172,203076,202734,202703,203121,201950
25637,-3,2.7647999999999997,202691,203110,201939,201142,1626172,203944,202734,202703,203121,201950
25638,3,7.0272,202691,203110,2738,201939,201142,203076,202734,202703,203121,201950
25639,-1,4.569599999999999,202691,203110,2738,201939,201142,203944,202734,202703,203546,201950
25640,0,21.4272,201568,202340,101162,202699,1628983,203497,1626220,202324,1628378,204060
25641,0,2.3424,201568,202340,101162,202699,1628983,2594,203109,203497,1626220,1628378
25642,-6,4.2624,201568,202340,1626149,202699,1628983,2594,203109,203497,1626220,1628378
25643,-3,7.68,201568,202340,1626149,202699,101150,2594,203109,203497,1626220,1628378
25644,-1,5.2224,1626149,202699,1627820,201976,101150,2594,203109,203497,1626220,1628378
25645,-1,0.4224,1626149,1627820,203118,201976,101150,1628960,2594,203109,203497,204060
25646,-1,13.44,1626149,1627820,203118,201976,101150,1628960,2594,203109,202324,204060
25647,0,2.7647999999999997,1626149,203118,101150,201976,1628414,1628960,2594,203109,202324,204060
25648,7,10.0224,1626149,203118,101150,201976,1628414,1628960,1627777,2594,202324,204060
25649,0,1.92,1626149,203118,101150,201976,1628414,1628960,1627777,1626220,202324,204060
25650,0,1.92,202340,1626149,203118,201976,101150,1628960,1627777,203497,1626220,1628378
25651,4,4.8,201568,202340,1626149,201976,101150,1628960,1627777,203497,1626220,1628378
25652,-2,6.6048,201568,202340,1626149,1628983,101150,2594,203109,203497,1626220,1628378
25653,-3,13.8624,201568,202340,101162,202699,1628983,203109,203497,1626220,1628378,204060
25654,-7,25.5744,201568,202340,202699,201976,101150,203109,203497,1626220,1628378,204060
25655,-2,2.88,201568,202340,1626149,202699,201976,203109,203497,1626220,1628378,204060
25656,0,0.96,201568,202340,1626149,202699,201976,2594,203109,203497,1626220,1628378
25657,-1,9.6768,202340,1626149,202699,201976,101150,2594,203109,203497,1626220,1628378
25658,-1,2.7647999999999997,201568,1626149,202699,201976,101150,2594,203109,203497,1626220,1628378
25659,2,6.0672,201568,1626149,1627820,201976,101150,2594,203109,203497,1626220,1628378
25660,0,7.871999999999999,201568,1626149,1627820,201976,101150,2594,203109,1626220,202324,1628378
25661,-2,14.591999999999999,201568,1626149,1627820,201976,101150,203109,1626220,202324,1628378,204060
25662,-4,7.564800000000001,201568,1626149,202699,201976,101150,1628960,2594,203109,202324,204060
25663,2,1.3823999999999999,201568,1626149,202699,201976,101150,1628960,2594,203109,203497,204060
25664,2,8.1024,201568,1626149,202699,201976,101150,2594,203497,1626220,1628378,204060
25665,-1,5.2224,201568,1626149,202699,201976,101150,203109,203497,1626220,1628378,204060
25666,0,4.8,1626246,202699,1628405,1628983,201976,203109,203497,1626220,1628378,204060
25667,-1,0.8447999999999999,1626246,1627820,1628405,1628983,1628414,1628960,203109,203497,1626220,1628378
25668,-1,1.3823999999999999,1626246,1627820,1628405,1628983,1628414,1628960,1627777,203109,203497,1626220
25669,-2,0.96,1626246,1627820,1628405,1628983,1628414,1628960,1627777,203109,1626220,202327
25670,2,9.4848,1626246,1627820,1628405,1628983,1628414,1628960,1627777,1628513,1628463,202327
25671,0,31.68,1628418,203107,203078,2772,201145,1626144,1628995,203943,203501,1628436
25672,-3,2.88,203490,1628418,203078,1626184,2772,1628995,1628422,203943,1628436,1628373
25673,0,3.3024000000000004,203490,1628418,203078,1626184,2772,1626209,1628995,1628422,1628436,1628373
25674,-2,3.3024,203490,203078,1626184,101133,2772,1626209,1628422,1628436,1628373,1629019
25675,-6,22.08,203490,203107,1626184,1626155,101133,1626209,1628422,1628436,1628373,1629019
25676,1,5.2224,203490,203107,203078,1626155,101133,1626209,1628422,1629011,1628373,1629019
25677,-5,4.8,203490,203107,203078,2772,201145,1628422,203943,1628436,1628373,1629019
25678,-1,3.3024,203490,203107,203078,2772,201145,1626144,1628422,203943,1628436,1629019
25679,7,14.0544,203490,203107,203078,2772,201145,1626144,1628995,203943,203501,1628436
25680,0,2.3424,203490,203107,203078,2772,201145,1626144,1628995,1628422,203501,1628436
25681,-2,22.8096,1628418,203107,203078,2772,201145,1626144,1628995,1628422,203501,1629011
25682,0,4.2624,203490,203107,203078,2772,201145,1626144,1628995,203943,203501,1628436
25683,-4,4.2624,203490,203107,203078,2772,201145,1626144,1628995,1628422,203943,1628436
25684,1,2.3424,203490,203107,203078,1628972,2772,1626144,1628995,1628422,203943,1628436
25685,-1,10.4448,203490,203107,203078,1628972,2772,1626144,1626209,1628995,1628422,1628436
25686,5,4.569599999999999,203490,203078,1626184,1628972,2772,1626209,1628995,1628422,1628436,1628373
25687,-2,11.8272,203490,203078,1626184,1626155,1628972,1626209,1628422,1629011,1628373,1629019
25688,2,6.6048,203490,1626184,1626155,1628972,2772,1626209,1628422,1629011,1628373,1629019
25689,0,1.92,203490,1626184,1626155,1628972,2772,1626209,1628422,1628436,1628373,1629019
25690,0,0.96,203490,1626184,1626155,1628972,2772,1626144,1626209,1628422,1628436,1629019
25691,9,8.64,203490,203078,1626184,1626155,2772,1626144,1626209,1628422,1628436,1629019
25692,2,6.72,203490,203078,1626184,1626155,2772,1626144,1628995,203501,1628436,1629019
25693,-2,9.9072,203490,203078,1626184,1626155,2772,1626144,1628995,203943,203501,1629019
25694,2,5.76,203490,1628418,203078,1626184,2772,1626144,1628995,203943,203501,1629019
25695,0,0.96,203490,203078,101133,2772,201145,1626144,1628995,203501,1629011,1629019
25696,-12,17.28,202689,203087,201587,101107,202687,202697,1628368,1626161,202357,1627741
25697,3,5.76,202689,1628970,1626195,201587,101107,202697,1628368,1626161,202357,1627741
25698,0,1.92,202689,203077,1628970,1626195,201587,1627812,202697,1626161,202357,203992
25699,2,2.88,202689,203077,1628970,1626195,1628984,1628963,1627812,202697,1626161,203992
25700,1,3.3024,202689,203077,1628970,1626195,1628984,1628963,1627812,1626161,203992,1628382
25701,-5,15.7824,203077,1628970,2225,1626195,1628984,1628385,1628963,1627812,203992,1628382
25702,1,5.2224,203077,2225,1628370,101107,1628984,1628385,1628963,1627812,203992,1628382
25703,-1,0.4224,203077,203087,2225,1628370,101107,1628385,1628963,1627812,203992,1628382
25704,2,2.3424,203087,2225,1628370,1626195,101107,1628385,1628963,1627812,203992,1628382
25705,3,3.3024000000000004,203087,2225,1628370,1626195,101107,1628385,1628963,203992,1627741,1628382
25706,2,8.1024,203087,2225,1628370,1626195,101107,1628385,1628963,1628368,203992,1627741
25707,-1,2.3424,202689,203087,1628370,1626195,101107,1628385,1628963,1628368,203992,1627741
