rating,Team,mu,sd,name,coefs,index,player_id,finalpriors,finalse
-1.767519876,New York Knicks,6.855600667,5,Enes Kanter,-0.855103468,222,202683,2.421667344,0.426442255
-1.767519876,New York Knicks,1.16704,5,Frank Ntilikina,-3.744505528,415,1628373,-0.529593151,0.272049059
-1.767519876,New York Knicks,5.921666667,5,Joakim Noah,-1.084896186,449,201149,1.937136602,0.371161623
-1.767519876,New York Knicks,2.218441667,5,Lance Thomas,2.791664973,84,202498,0.015880543,0.254894471
-1.767519876,New York Knicks,0.705651667,5,Michael Beasley,-1.047088215,391,201563,-0.768964275,0.286574818
-1.767519876,New York Knicks,1.442666667,5,Ron Baker,-0.369991807,356,1627758,-0.38659633,0.265274134
-1.767519876,New York Knicks,0.478583333,5,Willy Hernangomez,-3.688182413,312,1626195,-0.886768733,0.295038158
-1.628278788,Brooklyn Nets,6.444166667,5,Allen Crabbe,-2.107749356,37,203459,2.208199621,0.404603658
-1.628278788,Brooklyn Nets,0.54416,5,Caris LeVert,0.284638773,36,1627747,-0.852760368,0.295746244
-1.628278788,Brooklyn Nets,4.933333333,5,DeMarre Carroll,0.622252705,38,201960,1.424369933,0.323691852
-1.628278788,Brooklyn Nets,0.57124,5,Jarrett Allen,-1.448013926,35,1628386,-0.838711097,0.29473837
-1.628278788,Brooklyn Nets,4,5,Jeremy Lin,-3.519951208,389,202391,0.940150821,0.286232198
-1.628278788,Brooklyn Nets,0.508101667,5,Joe Harris,1.875613529,385,203925,-0.871467655,0.297105737
-1.628278788,Brooklyn Nets,0.569846,5,Quincy Acy,0,288,203112,-0.839434313,0.294789976
-1.628278788,Brooklyn Nets,0.490460667,5,Rondae Hollis-Jefferson,1.709287518,110,1626178,-0.880619915,0.297778039
-1.628278788,Brooklyn Nets,0.508101667,5,Spencer Dinwiddie,-4.32262653,180,203915,-0.871467655,0.297105737
-1.628278788,Brooklyn Nets,0.569846,5,Tyler Zeller,-1.628097148,427,203092,-0.839434313,0.294789976
-0.394281214,Orlando Magic,1.834806667,5,Aaron Gordon,1.376145962,464,203932,-0.183282015,0.300984212
-0.394281214,Orlando Magic,5.666666667,5,Bismack Biyombo,-11.04526111,495,202687,1.804710679,0.394374528
-0.394281214,Orlando Magic,2.416666667,5,D.J. Augustin,-5.428305759,69,201571,0.118590556,0.298689367
-0.394281214,Orlando Magic,1.11078,5,Elfrid Payton,-5.477241067,420,203901,-0.558911532,0.312925396
-0.394281214,Orlando Magic,5.666666667,5,Evan Fournier,4.536143142,322,203095,1.804710679,0.394374528
-0.394281214,Orlando Magic,1.39544,5,Jonathan Isaac,-3.658713008,206,1628371,-0.411228162,0.307078009
-0.394281214,Orlando Magic,2.1,5,Jonathon Simmons,3.750962555,302,203613,-0.045698072,0.299107449
-0.394281214,Orlando Magic,0.271871667,5,Khem Birch,-3.180503278,147,203920,-0.99414237,0.337946112
-0.394281214,Orlando Magic,1.35944,5,Mario Hezonja,-1.338890102,146,1626209,-0.429905185,0.307737229
-0.394281214,Orlando Magic,4.083333333,5,Nikola Vucevic,7.407794323,70,202696,0.983267542,0.327936699
-0.394281214,Orlando Magic,2,5,Shelvin Mack,3.193547255,435,202714,-0.097578691,0.299652776
-0.394281214,Orlando Magic,3.5,5,Terrence Ross,9.65813179,71,203082,0.680630597,0.312046127
0.49881092,Memphis Grizzlies,0.437537,5,Andrew Harrison,-2.577588251,241,1626150,-0.90827894,0.359498418
0.49881092,Memphis Grizzlies,1.733333333,5,Ben McLemore,3.100224083,278,203463,-0.236011779,0.333270794
0.49881092,Memphis Grizzlies,7.704001333,5,Chandler Parsons,-0.601625025,307,202718,2.861607747,0.534002263
0.49881092,Memphis Grizzlies,0.437537,5,Deyonta Davis,-8.507289632,473,1627738,-0.90827894,0.359498418
0.49881092,Memphis Grizzlies,0.271871667,5,Dillon Brooks,-3.743150455,217,1628415,-0.99422714,0.364692725
0.49881092,Memphis Grizzlies,0.316666667,5,Ivan Rabb,-5.663528038,247,1628397,-0.970987217,0.363251256
0.49881092,Memphis Grizzlies,2.844444333,5,JaMychal Green,-2.886188586,83,203210,0.340439487,0.333738057
0.49881092,Memphis Grizzlies,0.490460667,5,Jarell Martin,1.60550148,132,1626185,-0.880821814,0.357919192
0.49881092,Memphis Grizzlies,7.54745,5,Marc Gasol,2.476898789,13,201188,2.780387946,0.524580859
0.49881092,Memphis Grizzlies,9.510202667,5,Mike Conley,8.643611381,335,201144,3.798676183,0.649069604
0.49881092,Memphis Grizzlies,1.096666667,5,Tyreke Evans,0.255388466,163,201936,-0.566318387,0.342787286
0.49881092,Memphis Grizzlies,0.437537,5,Wayne Selden,-5.280176275,6,1627782,-0.90827894,0.359498418
1.257988701,Sacramento Kings,1.096666667,5,Anthony Tolliver,5.094657324,195,201229,-0.566390447,0.369722422
1.257988701,Sacramento Kings,3.156871333,5,Bogdan Bogdanovic,4.892263323,407,203992,0.50245649,0.366797753
1.257988701,Sacramento Kings,1.22516,5,Buddy Hield,0.311037075,481,1627741,-0.49972731,0.367539624
1.257988701,Sacramento Kings,0.394795,5,Frank Mason,-5.749224463,440,1628412,-0.930525813,0.385938301
1.257988701,Sacramento Kings,2.666666667,5,Garrett Temple,0.064067061,318,202066,0.248135274,0.36121991
1.257988701,Sacramento Kings,6.666666667,5,George Hill,3.583514577,347,201588,2.32336004,0.497031111
1.257988701,Sacramento Kings,0.78852,5,Justin Jackson,2.009809911,472,1628382,-0.726258846,0.375970123
1.257988701,Sacramento Kings,2.797666667,5,Kosta Koufos,1.424228514,162,201585,0.316098885,0.362333252
1.257988701,Sacramento Kings,0.50152,5,Malachi Richardson,-1.948363029,267,1627781,-0.875156223,0.383024368
1.257988701,Sacramento Kings,0.437537,5,Skal Labissiere,-2.680424738,65,1627746,-0.908350999,0.38475284
1.257988701,Sacramento Kings,2.666666667,5,Vince Carter,-1.433745023,255,1713,0.248135274,0.36121991
1.257988701,Sacramento Kings,1.23472,5,Willie Cauley-Stein,5.60008416,238,1626161,-0.494767523,0.367387377
1.539041969,Chicago Bulls,0.50544,5,Bobby Portis,-0.825468701,287,1626171,-0.873149179,0.392728262
1.539041969,Chicago Bulls,0.73448,5,Cameron Payne,-6.411524864,436,1626166,-0.754321809,0.387227769
1.539041969,Chicago Bulls,2.6145,5,Cristiano Felicio,-3.478247822,5,1626245,0.221044207,0.371876788
1.539041969,Chicago Bulls,0.437537,5,David Nwaba,3.166693101,328,1628021,-0.908377676,0.394496125
1.539041969,Chicago Bulls,5.183333333,5,Dwyane Wade,0.838989117,299,2548,1.553770845,0.436211455
1.539041969,Chicago Bulls,0.066666667,5,Isaiah Canaan,-6.209009575,433,203477,-1.100787501,0.405210241
1.539041969,Chicago Bulls,0.57128,5,Jerian Grant,-3.947750883,398,1626170,-0.83899098,0.391073382
1.539041969,Chicago Bulls,1.538461667,5,Justin Holiday,-3.341122285,7,203200,-0.337211142,0.373926778
1.539041969,Chicago Bulls,1.34892,5,Kris Dunn,-0.899889235,448,1627739,-0.435546533,0.376186099
1.539041969,Chicago Bulls,1.27388,5,Lauri Markkanen,0.717665056,295,1628374,-0.47447775,0.377233237
1.539041969,Chicago Bulls,4.166666667,5,Nikola Mirotic,1.762928648,90,202703,1.026317884,0.400409763
1.539041969,Chicago Bulls,1.284643667,5,Quincy Pondexter,3.474406781,200,202347,-0.468893492,0.377077764
1.539041969,Chicago Bulls,1.1,5,Rajon Rondo,-3.268296284,168,200765,-0.56468777,0.379987103
1.539041969,Chicago Bulls,4.596166667,5,Robin Lopez,3.294456163,4,201577,1.249145144,0.414105167
1.539041969,Chicago Bulls,1.067405667,5,Zach LaVine,1.829799694,390,203897,-0.581597912,0.380553652
3.470284758,Phoenix Suns,2,5,Alan Williams,0.108188888,300,1626210,-0.097945507,0.448671516
3.470284758,Phoenix Suns,1.395866333,5,Alex Len,3.904286887,32,203458,-0.411373794,0.451618562
3.470284758,Phoenix Suns,4.539583333,5,Brandon Knight,1.216936969,104,202688,1.21960605,0.487436717
3.470284758,Phoenix Suns,0.271871667,5,Davon Reed,2.232766988,346,1628432,-0.994509186,0.469508199
3.470284758,Phoenix Suns,0.77312,5,Devin Booker,5.910096506,211,1626164,-0.734458447,0.459602411
3.470284758,Phoenix Suns,1.4896,5,Dragan Bender,-10.81339564,442,1627733,-0.362744187,0.450847405
3.470284758,Phoenix Suns,5.961392,5,Greg Monroe,0.500178278,394,202328,1.95724919,0.539796194
3.470284758,Phoenix Suns,3.333333333,5,Jared Dudley,5.887734956,275,201162,0.593796082,0.459130832
3.470284758,Phoenix Suns,1.69668,5,Josh Jackson,-0.234137077,210,1628367,-0.255309801,0.449550932
3.470284758,Phoenix Suns,1.0246,5,Marquese Chriss,-2.360165107,409,1627737,-0.603989066,0.455786932
3.470284758,Phoenix Suns,1.050977,5,T.J. Warren,5.711320337,513,203933,-0.590304515,0.455432701
3.470284758,Phoenix Suns,1.136173333,5,Troy Daniels,6.254900802,49,203584,-0.54610413,0.45434883
3.470284758,Phoenix Suns,0.437537,5,Tyler Ulis,0.235509195,522,1627755,-0.908560986,0.465903166
3.470284758,Phoenix Suns,4.333333333,5,Tyson Chandler,0.923523082,284,2199,1.112602273,0.481443347
-11.46367947,Toronto Raptors ,0.271871667,5,Alfonzo McKinnie,-1.987417619,19,1628035,-0.993091686,0.410492338
-11.46367947,Toronto Raptors ,0.817075,5,Bruno Caboclo,-5.137537666,418,203998,-0.710236821,0.390120203
-11.46367947,Toronto Raptors ,0.5484,5,Delon Wright,0.355165377,16,1626153,-0.849627075,0.399737298
-11.46367947,Toronto Raptors ,9.246658333,5,DeMar DeRozan,-0.419637724,475,201942,3.663083204,0.591246181
-11.46367947,Toronto Raptors ,0.437537,5,Fred VanVleet,7.313465521,380,1627832,-0.907143486,0.403948415
-11.46367947,Toronto Raptors ,0.94188,5,Jakob Poeltl,-0.077466038,97,1627751,-0.645487215,0.385949516
-11.46367947,Toronto Raptors ,5.153558333,5,Jonas Valanciunas,2.728022576,378,202685,1.539557581,0.385043869
-11.46367947,Toronto Raptors ,9.567901333,5,Kyle Lowry,2.103909634,12,200768,3.829746062,0.61139066
-11.46367947,Toronto Raptors ,0.490460667,5,Norman Powell,3.383877288,152,1626181,-0.87968636,0.401920953
-11.46367947,Toronto Raptors ,0.5484,5,OG Anunoby,-3.779657659,14,1628384,-0.849627075,0.399737298
-11.46367947,Toronto Raptors ,0.437537,5,Pascal Siakam,-0.092243364,165,1627783,-0.907143486,0.403948415
-11.46367947,Toronto Raptors ,6.687243,5,Serge Ibaka,-0.221860339,293,201586,2.335242683,0.44762194
-6.237947831,Cleveland Cavaliers,0.5484,5,Ante Zizic,4.849427309,108,1627790,-0.85012309,0.262795611
-6.237947831,Cleveland Cavaliers,0.880952333,5,Cedi Osman,-1.263713708,106,1626224,-0.677592881,0.247306718
-6.237947831,Cleveland Cavaliers,2.473637333,5,Channing Frye,0.055565564,429,101112,0.148701958,0.203817883
-6.237947831,Cleveland Cavaliers,0.705651667,5,Derrick Rose,4.608070947,452,201565,-0.768539952,0.255267848
-6.237947831,Cleveland Cavaliers,5.183333333,5,Dwyane Wade,0.838989117,299,2548,1.554509021,0.27827933
-6.237947831,Cleveland Cavaliers,3.445693,5,Iman Shumpert,-4.923597914,111,202697,0.653010457,0.210671231
-6.237947831,Cleveland Cavaliers,2.087131667,5,Isaiah Thomas,0.250967134,396,202738,-0.051819574,0.208644405
-6.237947831,Cleveland Cavaliers,2.265372333,5,Jae Crowder,-4.742375918,114,203109,0.040652787,0.205897659
-6.237947831,Cleveland Cavaliers,0.705651667,5,Jeff Green,3.095738446,453,201145,-0.768539952,0.255267848
-6.237947831,Cleveland Cavaliers,0.776217333,5,Jose Calderon,-3.678159945,483,101181,-0.731930047,0.252006282
-6.237947831,Cleveland Cavaliers,7.54745,5,Kevin Love,1.535244708,412,201567,2.781027385,0.424307752
-6.237947831,Cleveland Cavaliers,2.333333333,5,Kyle Korver,3.052043539,113,2594,0.075911375,0.205083209
-6.237947831,Cleveland Cavaliers,11.09523633,5,LeBron James,7.284820557,225,2544,4.621640899,0.677228176
-6.237947831,Cleveland Cavaliers,5.466666667,5,Tristan Thompson,0.779732389,154,202684,1.701504108,0.293653112
0,Atlanta Hawks,5.166666667,5,Dennis Schroder,3.580498172,243,203471,1.545270158,0.382825449
0,Atlanta Hawks,2,5,Dewayne Dedmon,-1.154715544,233,203473,-0.097616115,0.313370518
0,Atlanta Hawks,2,5,Ersan Ilyasova,-1.821536196,428,101141,-0.097616115,0.313370518
0,Atlanta Hawks,3.647587333,5,Jamal Crawford,-3.567059171,374,2037,0.757162394,0.329373499
0,Atlanta Hawks,0.64564,5,John Collins,5.145659999,271,1628381,-0.800266469,0.337498916
0,Atlanta Hawks,5.636704333,5,Kent Bazemore,5.306824197,156,203145,1.78912861,0.40483374
0,Atlanta Hawks,2.20202,5,Marco Belinelli,-3.328868922,99,201158,0.007193112,0.31261308
0,Atlanta Hawks,1.666666667,5,Mike Muscala,-0.875371405,56,203488,-0.270551512,0.316297055
0,Atlanta Hawks,4.166666667,5,Miles Plumlee,-1.539389147,484,203101,1.026463967,0.344108432
0,Atlanta Hawks,0.033333333,5,Quinn Cook,-4.242515463,254,1626188,-1.117934959,0.357996114
0,Atlanta Hawks,0.016666667,5,Tyler Cavanaugh,-2.524172945,476,1628463,-1.126581728,0.358624515
0,Atlanta Hawks,0.271871667,5,Tyler Dorsey,5.183121483,8,1628416,-0.994179794,0.349396301
