,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
109,-2.0990244865875898,Portland Trailblazers,Non-rookie,2.2222223333333333,5,Ed Davis,0.383371094022758,4.382985684235935,202334.0,305,Ed Davis
110,-2.0990244865875898,Portland Trailblazers,Non-rookie,2.9962546666666667,5,Maurice Harkless,0.5091073751570362,4.382985684235935,203090.0,327,Maurice Harkless
111,-2.0990244865875898,Portland Trailblazers,Non-rookie,3.0711613333333334,5,Meyers Leonard,0.5091073751570362,4.382985684235935,203086.0,269,Meyers Leonard
112,-2.0990244865875898,Portland Trailblazers,Non-rookie,8.109475,5,Damian Lillard,3.8188235211344477,4.382985684235935,203081.0,73,Damian Lillard
113,-2.0990244865875898,Portland Trailblazers,Non-rookie,5.464481,5,Evan Turner,3.251099267111349,4.382985684235935,202323.0,328,Evan Turner
114,-2.0990244865875898,Portland Trailblazers,Non-rookie,0.661335,5,Anderson Varejao,-0.6807545727007246,4.382985684235935,2760.0,97,Anderson Varejao
115,-3.0909891802970897,Detroit Pistons,Non-rookie,2.1666666666666665,5,Aron Baynes,0.383371094022758,4.382985684235935,203382.0,310,Aron Baynes
116,-3.0909891802970897,Detroit Pistons,Non-rookie,7.37225,5,Andre Drummond,3.206707269709213,4.382985684235935,203083.0,119,Andre Drummond
117,-3.0909891802970897,Detroit Pistons,Non-rookie,5.7333333333333325,5,Tobias Harris,3.3516953155011127,4.382985684235935,202699.0,118,Tobias Harris
118,-3.0909891802970897,Detroit Pistons,Non-rookie,4.9855073333333335,5,Reggie Jackson,2.453853288663007,4.382985684235935,202704.0,170,Reggie Jackson
119,-3.0909891802970897,Detroit Pistons,Non-rookie,3.6639856666666666,5,Jon Leuer,0.5091073751570362,4.382985684235935,202720.0,99,Jon Leuer
120,-3.0909891802970897,Detroit Pistons,Non-rookie,1.5416666666666667,5,Marcus Morris,0.36606516607814527,4.382985684235935,202694.0,98,Marcus Morris
121,-3.0909891802970897,Detroit Pistons,Non-rookie,2.0,5,Ish Smith,0.36606516607814527,4.382985684235935,202397.0,453,Ish Smith
122,-3.0909891802970897,Detroit Pistons,Non-rookie,0.5172196666666666,5,Beno Udrih,-0.7033338699314371,4.382985684235935,2757.0,259,Beno Udrih
123,-3.59961726173231,Houston Rockets,Non-rookie,6.2451213333333335,5,Ryan Anderson,3.313628973250587,4.382985684235935,201583.0,106,Ryan Anderson
124,-3.59961726173231,Houston Rockets,Non-rookie,2.6023236666666665,5,Trevor Ariza,0.5091073751570362,4.382985684235935,2772.0,343,Trevor Ariza
125,-3.59961726173231,Houston Rockets,Non-rookie,2.0,5,Patrick Beverley,0.36606516607814527,4.382985684235935,201976.0,435,Patrick Beverley
126,-3.59961726173231,Houston Rockets,Non-rookie,0.311431,5,Bobby Brown,-1.0741635460995846,4.382985684235935,201628.0,452,Bobby Brown
127,-3.59961726173231,Houston Rockets,Non-rookie,4.128454666666666,5,Eric Gordon,1.4130260889164266,4.382985684235935,201569.0,107,Eric Gordon
128,-3.59961726173231,Houston Rockets,Non-rookie,8.8467,5,James Harden,3.8188235211344477,4.382985684235935,201935.0,224,James Harden
129,-3.59961726173231,Houston Rockets,Non-rookie,0.966,5,Nene,-0.08204950427504784,4.382985684235935,2403.0,158,Nene
130,-3.59961726173231,Houston Rockets,Non-rookie,2.333333333333333,5,Lou Williams,0.4777179103751285,4.382985684235935,101150.0,143,Lou Williams
