,Unnamed: 0,rating,Team,mu,sd,name,Contract Value,Year,Type,coefs,index,player_id,player_name
152,373,-1.5390419690000001,Chicago Bulls,0.437537,5,David Nwaba,"$1,312,611.00 ",2017,Rookie,-4.977634770155981,203,1628021.0,David Nwaba
153,374,-1.5390419690000001,Chicago Bulls,0.7288,5,Denzel Valentine,"$2,186,400.00 ",2017,Rookie,2.946145521738652,78,1627756.0,Denzel Valentine
154,379,-1.5390419690000001,Chicago Bulls,0.005741333,5,Jarell Eddie,"$17,224.00 ",2017,Rookie,0.2420635491093841,226,204067.0,Jarell Eddie
155,380,-1.5390419690000001,Chicago Bulls,0.57128,5,Jerian Grant,"$1,713,840.00 ",2017,Rookie,-2.393874879145449,258,1626170.0,Jerian Grant
156,381,-1.5390419690000001,Chicago Bulls,1.538461667,5,Justin Holiday,"$4,615,385.00 ",2017,Rookie,2.7844531155093817,76,203200.0,Justin Holiday
157,382,-1.5390419690000001,Chicago Bulls,0.437537,5,Kay Felder,"$1,312,611.00 ",2017,Rookie,1.913152559046604,464,1627770.0,Kay Felder
158,383,-1.5390419690000001,Chicago Bulls,1.3489200000000001,5,Kris Dunn,"$4,046,760.00 ",2017,Rookie,3.5882591165745485,434,1627739.0,Kris Dunn
159,384,-1.5390419690000001,Chicago Bulls,1.27388,5,Lauri Markkanen,"$3,821,640.00 ",2017,Rookie,-4.5332822176617364,335,1628374.0,Lauri Markkanen
160,386,-1.5390419690000001,Chicago Bulls,0.437537,5,Paul Zipser,"$1,312,611.00 ",2017,Rookie,-2.0783189763230734,514,1627835.0,Paul Zipser
161,391,-1.5390419690000001,Chicago Bulls,1.067405667,5,Zach LaVine,"$3,202,217.00 ",2017,Rookie,0.5601353354072645,354,203897.0,Zach LaVine
162,394,-3.470284758,Phoenix Suns,0.271871667,5,Davon Reed,"$815,615.00 ",2017,Rookie,-4.230308471196201,350,1628432.0,Davon Reed
163,395,-3.470284758,Phoenix Suns,0.77312,5,Devin Booker,"$2,319,360.00 ",2017,Rookie,-2.2170191447801466,167,1626164.0,Devin Booker
164,396,-3.470284758,Phoenix Suns,1.4896,5,Dragan Bender,"$4,468,800.00 ",2017,Rookie,-0.04409048950117267,337,1627733.0,Dragan Bender
165,399,-3.470284758,Phoenix Suns,1.69668,5,Josh Jackson,"$5,090,040.00 ",2017,Rookie,-0.4708630881838922,89,1628367.0,Josh Jackson
166,400,-3.470284758,Phoenix Suns,1.0246,5,Marquese Chriss,"$3,073,800.00 ",2017,Rookie,-2.9738580675683566,338,1627737.0,Marquese Chriss
