rating,Unnamed: 0,Team,Type,mu,sd,name
-7.438863729,8260,Milwaukee Bucks,Non-rookie,3.5,5,Mirza Teletovic
-7.438863729,10349,Milwaukee Bucks,Non-rookie,2.116253,5,Spencer Hawes
-7.438863729,10509,Milwaukee Bucks,Non-rookie,0.517219667,5,Steve Novak
-9.794658715,1295,Phoenix Suns,Non-rookie,4.202083333,5,Brandon Knight
-9.794658715,3814,Phoenix Suns,Non-rookie,4.666666667,5,Eric Bledsoe
-9.794658715,5104,Phoenix Suns,Non-rookie,3.49,5,Jared Dudley
-9.794658715,5840,Phoenix Suns,Non-rookie,0.156613667,5,John Jenkins
-9.794658715,7065,Phoenix Suns,Non-rookie,1.333333333,5,Leandro Barbosa
-9.794658715,7957,Phoenix Suns,Non-rookie,0.467870333,5,Michael Beasley
-9.794658715,8199,Phoenix Suns,Non-rookie,1.111111333,5,Mike Scott
-9.794658715,9637,Phoenix Suns,Non-rookie,0.852515,5,Ronnie Price
-9.794658715,11356,Phoenix Suns,Non-rookie,4.138333333,5,Tyson Chandler
-10.56723098,545,Brooklyn Nets,Non-rookie,2.029664333,5,Andrew Nicholson
-10.56723098,1467,Brooklyn Nets,Non-rookie,7.055225,5,Brook Lopez
-10.56723098,3075,Brooklyn Nets,Non-rookie,3,5,Deron Williams
-10.56723098,4468,Brooklyn Nets,Non-rookie,1.449275333,5,Greivis Vasquez
-10.56723098,5151,Brooklyn Nets,Non-rookie,0.517219667,5,Jarrett Jack
-10.56723098,5470,Brooklyn Nets,Non-rookie,3.827751333,5,Jeremy Lin
-10.56723098,7292,Brooklyn Nets,Non-rookie,1.666666667,5,Luis Scola
-10.56723098,7549,Brooklyn Nets,Non-rookie,0.438482667,5,Marcus Thornton
-10.56723098,8945,Brooklyn Nets,Non-rookie,0.638181333,5,Quincy Acy
-10.56723098,9089,Brooklyn Nets,Non-rookie,0.833333333,5,Randy Foye
-10.56723098,11194,Brooklyn Nets,Non-rookie,3.083333333,5,Trevor Booker
-12.38944446,2260,Los Angeles Lakers,Non-rookie,2.533333333,5,Corey Brewer
-12.38944446,6086,Los Angeles Lakers,Non-rookie,2.569475667,5,Jose Calderon
-12.38944446,7343,Los Angeles Lakers,Non-rookie,6,5,Luol Deng
-12.38944446,7934,Los Angeles Lakers,Non-rookie,0.517219667,5,Metta World Peace
-12.38944446,8522,Los Angeles Lakers,Non-rookie,1.814639333,5,Nick Young
-12.38944446,10879,Los Angeles Lakers,Non-rookie,5.333333333,5,Timofey Mozgov
-13.37997716,505,Philadelphia 76ers,Non-rookie,3.675675667,5,Andrew Bogut
-13.37997716,4221,Philadelphia 76ers,Non-rookie,3,5,Gerald Henderson
-13.37997716,5589,Philadelphia 76ers,Non-rookie,3.141361333,5,Jerryd Bayless
-13.37997716,6229,Philadelphia 76ers,Non-rookie,0.019224,5,Justin Harper
-13.37997716,10089,Philadelphia 76ers,Non-rookie,2.666666667,5,Sergio Rodriguez
-13.37997716,10784,Philadelphia 76ers,Non-rookie,2.85,5,Tiago Splitter
