rating,Team,mu,sd,name,coefs,index,player_id,finalpriors,finalse
-5.129756323,Miami Heat,0.437537,5,Rodney McGruder,0.323404655,218,203585,-0.192151566,0.286297414
-5.107920036,Milwaukee Bucks,0.71168,5,D.J. Wilson,-5.040875024,304,1628391,-0.178566991,0.248482753
-5.107920036,Milwaukee Bucks,0.437537,5,Malcolm Brogdon,-0.457327765,452,1627763,-0.192156628,0.286293776
-5.107920036,Milwaukee Bucks,0.62968,5,Rashad Vaughn,-6.959130367,362,1626173,-0.182631841,0.2511892
-5.107920036,Milwaukee Bucks,0.271871667,5,Sterling Brown,-1.625686266,174,1628425,-0.200368882,0.340439568
-5.107920036,Milwaukee Bucks,0.89472,5,Thon Maker,-1.473464369,26,1627748,-0.169493452,0.270525295
-5.049265225,Detroit Pistons,0.579777667,5,Eric Moreland,-2.453173261,178,203961,-0.185119165,0.25662882
-5.049265225,Detroit Pistons,0.5936,5,Henry Ellenson,-1.337777145,451,1627740,-0.184433974,0.254824066
-5.049265225,Detroit Pistons,0.91976,5,Luke Kennard,3.69935974,205,1628379,-0.168265784,0.276050955
-5.049265225,Detroit Pistons,1.0326,5,Stanley Johnson,-1.34284732,328,1626169,-0.162672153,0.308004597
-3.900598636,Los Angeles Lakers,1.8398,5,Brandon Ingram,2.11931737,473,1627742,-0.122924463,0.66941513
-3.900598636,Los Angeles Lakers,0.016666667,5,Briante Weber,0.211006357,244,1627362,-0.213299634,0.454533807
-3.900598636,Los Angeles Lakers,0.437537,5,Ivica Zubac,-1.113048166,261,1627826,-0.192436525,0.294038441
-3.900598636,Los Angeles Lakers,0.46484,5,Josh Hart,1.77766154,302,1628404,-0.191083079,0.286900049
-3.900598636,Los Angeles Lakers,1.383080667,5,Julius Randle,3.204982907,47,203944,-0.145564654,0.449015313
-3.900598636,Los Angeles Lakers,0.47452,5,Kyle Kuzma,-2.095265356,48,1628398,-0.190603228,0.284513745
-3.900598636,Los Angeles Lakers,0.271871667,5,Thomas Bryant,-1.220694852,215,1628418,-0.200648779,0.348064469
-3.900598636,Los Angeles Lakers,0.508101667,5,Tyler Ennis,2.550984556,317,203898,-0.18893854,0.276858464
-3.900598636,Los Angeles Lakers,0.016666667,5,Vander Blue,0,395,203505,-0.213299634,0.454533807
-3.900598636,Los Angeles Lakers,2.09552,5,Lonzo Ball,1.867431783,49,1628366,-0.110248078,0.800270887
-2.634309708,Dallas Mavericks,0.437537,5,Dorian Finney-Smith,-0.262328915,388,1627827,-0.192730093,0.317651272
-2.634309708,Dallas Mavericks,0.016666667,5,Gian Clavell,1.546268806,283,1628492,-0.213593202,0.472289367
-2.634309708,Dallas Mavericks,1.3013,5,J.J. Barea,0.586407511,368,200826,-0.1499122,0.42534066
-2.634309708,Dallas Mavericks,0.525773333,5,Jeff Withey,1.784170758,526,203481,-0.188356099,0.29779338
-2.634309708,Dallas Mavericks,0.271871667,5,Maxi Kleber,-3.256273159,329,1628467,-0.200942346,0.36930311
-2.634309708,Dallas Mavericks,0.490460667,5,Salah Mejri,-2.500454056,336,1626257,-0.190106596,0.304983568
-2.634309708,Dallas Mavericks,0.437537,5,Yogi Ferrell,3.391779043,152,1627812,-0.192730093,0.317651272
-1.767519876,New York Knicks,0.366666667,5,Damyean Dotson,-4.58594244,197,1628422,-0.196444181,0.360473678
-1.767519876,New York Knicks,1.098331333,5,Doug McDermott,4.760490287,478,203926,-0.16017458,0.36824823
-1.767519876,New York Knicks,1.16704,5,Frank Ntilikina,-0.708732427,414,1628373,-0.156768599,0.390549536
-1.767519876,New York Knicks,1.5012,5,Kristaps Porzingis,3.81078354,86,204001,-0.140203838,0.524358798
-1.767519876,New York Knicks,0.033333333,5,Marshall Plumlee,0.340257401,421,1627850,-0.212967963,0.482871845
-1.767519876,New York Knicks,1.008345,5,Mindaugas Kuzminskas,0,535,1627851,-0.164635324,0.34307476
-1.767519876,New York Knicks,0.016666667,5,Nigel Hayes,3.10935732,9,1628502,-0.213794152,0.489964284
-1.767519876,New York Knicks,1.442666667,5,Ron Baker,7.869608164,286,1627758,-0.143105414,0.49869769
-1.767519876,New York Knicks,0.478583333,5,Willy Hernangomez,4.096499631,341,1626195,-0.190896322,0.331866808
-1.628278788,Brooklyn Nets,0.54416,5,Caris LeVert,-0.006510134,97,1627747,-0.187677879,0.323866529
-1.628278788,Brooklyn Nets,0.437537,5,Isaiah Whitehead,3.398689007,206,1627785,-0.192963324,0.345656522
-1.628278788,Brooklyn Nets,0.57124,5,Jarrett Allen,-1.098824715,96,1628386,-0.186335487,0.319786446
-1.628278788,Brooklyn Nets,0.508101667,5,Joe Harris,3.790127499,457,203925,-0.189465339,0.330249796
-1.628278788,Brooklyn Nets,0.490460667,5,Rondae Hollis-Jefferson,-4.34758892,95,1626178,-0.190339827,0.333751431
-1.628278788,Brooklyn Nets,0.508101667,5,Sean Kilpatrick,-6.862210295,263,203930,-0.189465339,0.330249796
-1.628278788,Brooklyn Nets,0.508101667,5,Spencer Dinwiddie,3.78982172,186,203915,-0.189465339,0.330249796
-0.394281214,Orlando Magic,1.834806667,5,Aaron Gordon,0.85435065,409,203932,-0.12398487,0.700456924
-0.394281214,Orlando Magic,1.11078,5,Elfrid Payton,-2.892584785,114,203901,-0.159875845,0.411449156
-0.394281214,Orlando Magic,1.39544,5,Jonathan Isaac,1.537837599,240,1628371,-0.145764866,0.508287965
-0.394281214,Orlando Magic,0.271871667,5,Khem Birch,6.003096987,155,203920,-0.201461659,0.433282769
-0.394281214,Orlando Magic,1.35944,5,Mario Hezonja,-3.098943814,115,1626209,-0.147549435,0.494393301
0.49881092,Memphis Grizzlies,0.437537,5,Andrew Harrison,-3.223791935,23,1626150,-0.193456454,0.423622458
0.49881092,Memphis Grizzlies,0.437537,5,Deyonta Davis,-1.584357429,377,1627738,-0.193456454,0.423622458
0.49881092,Memphis Grizzlies,0.271871667,5,Dillon Brooks,0.056648113,501,1628415,-0.201668708,0.465723645
0.49881092,Memphis Grizzlies,0.316666667,5,Ivan Rabb,1.428614015,163,1628397,-0.199448159,0.452946509
0.49881092,Memphis Grizzlies,0.490460667,5,Jarell Martin,0.279654937,22,1626185,-0.190832957,0.413451891
0.49881092,Memphis Grizzlies,0.437537,5,Wayne Selden,-2.535287835,105,1627782,-0.193456454,0.423622458
1.257988701,Sacramento Kings,1.22516,5,Buddy Hield,-5.90116516,470,1627741,-0.154588926,0.501176561
1.257988701,Sacramento Kings,0.394795,5,Frank Mason,1.663648744,437,1628412,-0.195751235,0.464635109
1.257988701,Sacramento Kings,0.76712,5,Georgios Papagiannis,0.880045237,429,1627834,-0.177294585,0.425302447
1.257988701,Sacramento Kings,0.78852,5,Justin Jackson,-1.783443685,251,1628382,-0.176233758,0.425889076
1.257988701,Sacramento Kings,0.50152,5,Malachi Richardson,-1.607066872,132,1627781,-0.190460734,0.444301486
1.257988701,Sacramento Kings,0.437537,5,Skal Labissiere,-2.029559659,45,1627746,-0.193632457,0.455707048
1.257988701,Sacramento Kings,1.23472,5,Willie Cauley-Stein,2.450750738,11,1626161,-0.154115024,0.503961759
