"X","Unnamed..0","rating","Team","mu","sd","name","Contract.Value","Year","Type","coefs","index","player_id","player_name","finalpriors","finalse"
115,209,-1.065368971,"Charlotte Hornets",0.508101667,5,"Julyan Stone","$1,524,305.00 ",2017,"Non-rookie",1.055285401,419,202933,"Julyan Stone",-1.46864005272843,0.421952630069981
116,210,-1.065368971,"Charlotte Hornets",4,5,"Kemba Walker","$12,000,000.00 ",2017,"Non-rookie",10.26419886,50,202689,"Kemba Walker",0.378629462314382,0.265070292981789
117,212,-1.065368971,"Charlotte Hornets",4.389583333,5,"Marvin Williams","$13,168,750.00 ",2017,"Non-rookie",-0.999907005,413,101107,"Marvin Williams",0.584725214821984,0.271678625898787
118,213,-1.065368971,"Charlotte Hornets",0.9,5,"Michael Carter-Williams","$2,700,000.00 ",2017,"Non-rookie",-1.334039355,506,203487,"Michael Carter-Williams",-1.26131962856103,0.391710232097182
119,214,-1.065368971,"Charlotte Hornets",4.333333333,5,"Michael Kidd-Gilchrist","$13,000,000.00 ",2017,"Non-rookie",-0.833412405,228,203077,"Michael Kidd-Gilchrist",0.554968074060131,0.270377616198347
120,215,-1.065368971,"Charlotte Hornets",7.478261,5,"Nicolas Batum","$22,434,783.00 ",2017,"Non-rookie",-0.549326856,361,201587,"Nicolas Batum",2.21868461224258,0.461045117642406
121,218,-1.904907009,"Miami Heat",3.666666667,5,"Dion Waiters","$11,000,000.00 ",2017,"Non-rookie",-2.126047891,285,203079,"Dion Waiters",0.250102281674182,0.263587939941022
122,219,-1.904907009,"Miami Heat",5.666816667,5,"Goran Dragic","$17,000,450.00 ",2017,"Non-rookie",5.900101111,83,201609,"Goran Dragic",1.30821330558207,0.324079989384091
123,220,-1.904907009,"Miami Heat",7.925168667,5,"Hassan Whiteside","$23,775,506.00 ",2017,"Non-rookie",-1.297057332,217,202355,"Hassan Whiteside",2.50291727631648,0.494168516521732
124,221,-1.904907009,"Miami Heat",4.651333333,5,"James Johnson","$13,954,000.00 ",2017,"Non-rookie",-0.247584241,495,201949,"James Johnson",0.771006540939352,0.276915916012502
125,225,-1.904907009,"Miami Heat",3.535723,5,"Kelly Olynyk","$10,607,169.00 ",2017,"Non-rookie",4.87680355,405,203482,"Kelly Olynyk",0.180831008237877,0.264622274558364
126,228,-1.904907009,"Miami Heat",1.96042,5,"Tyler Johnson","$5,881,260.00 ",2017,"Non-rookie",2.281766645,262,204020,"Tyler Johnson",-0.652529224892224,0.322919197847013
127,229,-1.904907009,"Miami Heat",0.776217333,5,"Udonis Haslem","$2,328,652.00 ",2017,"Non-rookie",-2.550584504,403,2617,"Udonis Haslem",-1.27899118849187,0.404569384224612
128,230,-1.904907009,"Miami Heat",2.09,5,"Wayne Ellington","$6,270,000.00 ",2017,"Non-rookie",2.93453736,85,201961,"Wayne Ellington",-0.583979352893632,0.315484044506632
129,232,-0.860694254,"Milwaukee Bucks",0.525743333,5,"DeAndre Liggins","$1,577,230.00 ",2017,"Non-rookie",-6.03408048,164,202732,"DeAndre Liggins",-1.47096349375307,0.420620548539246
130,234,-0.860694254,"Milwaukee Bucks",4.833333333,5,"Eric Bledsoe","$14,500,000.00 ",2017,"Non-rookie",4.762684236,24,202339,"Eric Bledsoe",0.807819830235325,0.287776085564503
131,235,-0.860694254,"Milwaukee Bucks",7.490636667,5,"Giannis Antetokounmpo","$22,471,910.00 ",2017,"Non-rookie",0.75321236,433,203507,"Giannis Antetokounmpo",2.21357537435581,0.464060892018668
132,236,-0.860694254,"Milwaukee Bucks",2.260797333,5,"Jabari Parker","$6,782,392.00 ",2017,"Non-rookie",-7.96006342,352,203953,"Jabari Parker",-0.553092451843474,0.305044539888643
